opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,days_to_close,regional_office_initial,manager_initials,sales_agent_initials,engage_date_formatted,new_opportunity_id,engage_week_number,close_week_number,Central_Cat,East_Cat,West_Cat,Client_Region
EFB0NFP3,Jonathan Berthelot,GTXBasic,Genco Pura Olive Oil Company,Won,2017-08-30,2017-12-23,551.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,retail,2007.0,894.33,1635.0,Italy,,GTX,550,0.0018181818181817189,0.551,115.0,C,MM,JB,20170830,C/MM/JB220,35,51,primary,support,support,Central Core
CB0NZYB2,Jonathan Berthelot,GTXBasic,Globex Corporation,Won,2017-08-30,2017-09-08,623.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,550,0.1327272727272728,0.623,9.0,C,MM,JB,20170830,C/MM/JB221,35,36,primary,support,support,Central Core
QKUULSVC,Kary Hendrixson,GTXPro,Kan-code,Lost,2017-08-30,2017-11-16,0.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,4821,-1.0,0.0,78.0,W,SS,KH,20170830,W/SS/KH333,35,46,support,split2,split2,East-West Split
8838GIT9,Kary Hendrixson,MGSpecial,Plexzap,Lost,2017-08-30,2017-11-05,0.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,retail,2001.0,2437.85,4874.0,United States,,MG,55,-1.0,0.0,67.0,W,SS,KH,20170830,W/SS/KH334,35,44,support,support,primary,West Core
5DOARVYO,Lajuana Vencill,MGSpecial,Genco Pura Olive Oil Company,Lost,2017-08-30,2017-09-10,0.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,retail,2007.0,894.33,1635.0,Italy,,MG,55,-1.0,0.0,11.0,C,DB,LV,20170830,C/DB/LV218,35,36,primary,support,support,Central Core
XXD7OQOH,Markita Hansen,MGSpecial,,Engaging,2017-08-30,2017-12-31,,2017Q3,,,Celia Rouche,West,,,,,,,MG,55,,,123.0,W,CR,MH,20170830,W/CR/MH233,35,52,,,,Other
0N2VYY6Z,Markita Hansen,GTXBasic,Labdrill,Lost,2017-08-30,2017-09-19,0.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,medical,1985.0,2741.37,9226.0,United States,,GTX,550,-1.0,0.0,20.0,W,CR,MH,20170830,W/CR/MH234,35,38,support,support,primary,West Core
LWCKCV0M,Markita Hansen,GTXPro,Xx-holding,Won,2017-08-30,2017-09-15,4592.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,GTX,4821,-0.047500518564613126,4.592,16.0,W,CR,MH,20170830,W/CR/MH235,35,37,support,support,primary,West Core
L40FW06K,Marty Freudenburg,GTXBasic,Condax,Won,2017-08-30,2017-12-22,555.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,medical,2017.0,4.54,9.0,United States,,GTX,550,0.009090909090909038,0.555,114.0,C,MM,MF,20170830,C/MM/MF160,35,51,split3,split3,split3,Split3
XXXM7BMA,Marty Freudenburg,MGAdvanced,Dontechi,Won,2017-08-30,2017-11-14,3703.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,MG,3393,0.09136457412319476,3.703,76.0,C,MM,MF,20170830,C/MM/MF161,35,46,primary,support,support,Central Core
F7S1OPQS,Maureen Marcano,GTXPlusBasic,Scotfind,Won,2017-08-30,2017-12-13,942.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,1096,-0.1405109489051095,0.942,105.0,W,SS,MM,20170830,W/SS/MM223,35,50,support,support,primary,West Core
U5JFEXOI,Maureen Marcano,GTXPlusPro,Groovestreet,Won,2017-08-30,2017-12-08,6489.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,retail,2003.0,223.8,299.0,United States,,GTX,5482,0.1836920831813207,6.489,100.0,W,SS,MM,20170830,W/SS/MM224,35,49,support,support,primary,West Core
HR3DH6DX,Niesha Huffines,GTXPro,Cancity,Lost,2017-08-30,2017-11-20,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,GTX,4821,-1.0,0.0,82.0,C,MM,NH,20170830,C/MM/NH165,35,47,primary,support,support,Central Core
LMU41E2W,Rosalina Dieter,MGSpecial,,Engaging,2017-08-30,2017-12-31,,2017Q3,,,Celia Rouche,West,,,,,,,MG,55,,,123.0,W,CR,RD,20170830,W/CR/RD118,35,52,,,,Other
9EICLJHY,Rosalina Dieter,MGSpecial,Sunnamplex,Won,2017-08-30,2017-11-17,63.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,marketing,2008.0,894.37,1593.0,Poland,,MG,55,0.1454545454545455,0.063,79.0,W,CR,RD,20170830,W/CR/RD119,35,46,support,support,primary,West Core
01FNZW2T,Rosie Papadopoulos,GTXPro,Bubba Gump,Won,2017-08-30,2017-12-08,3974.0,2017Q3,2017.0,2017Q4,Cara Losch,East,software,2002.0,987.39,2253.0,United States,Bubba Gump,GTX,4821,-0.17568969093549058,3.974,100.0,E,CL,RP,20170830,E/CL/RP124,35,49,support,primary,support,East Core
3CS2IXT0,Versie Hillebrand,MGSpecial,Conecom,Won,2017-08-30,2017-11-16,66.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,MG,55,0.19999999999999996,0.066,78.0,C,DB,VH,20170830,C/DB/VH238,35,46,primary,support,support,Central Core
O9MHRAK6,Vicki Laflamme,GTXBasic,Finjob,Won,2017-08-30,2017-12-14,532.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,employment,1988.0,2059.9,3644.0,United States,,GTX,550,-0.032727272727272716,0.532,106.0,W,CR,VL,20170830,W/CR/VL336,35,50,support,support,primary,West Core
1Y58TSUU,Violet Mclelland,MGSpecial,,Engaging,2017-08-30,2017-12-31,,2017Q3,,,Cara Losch,East,,,,,,,MG,55,,,123.0,E,CL,VM,20170830,E/CL/VM200,35,52,,,,Other
KPW4J1CR,Zane Levy,GTXBasic,Dalttechnology,Won,2017-08-30,2017-12-21,503.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,software,2013.0,98.79,96.0,United States,Bubba Gump,GTX,550,-0.08545454545454545,0.503,113.0,W,SS,ZL,20170830,W/SS/ZL254,35,51,support,support,primary,West Core
KAPPUUYY,Anna Snelling,GTXBasic,Zumgoity,Won,2017-08-31,2017-11-24,594.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,medical,1984.0,441.08,1210.0,United States,,GTX,550,0.08000000000000007,0.594,85.0,C,DB,AS,20170831,C/DB/AS312,35,47,primary,support,support,Central Core
WNTAT1OT,Boris Faz,GTXBasic,,Engaging,2017-08-31,2017-12-31,,2017Q3,,,Rocco Neubert,East,,,,,,,GTX,550,,,122.0,E,RN,BF,20170831,E/RN/BF154,35,52,,,,Other
WRLAVDPH,Cassey Cress,GTXPro,Ganjaflex,Won,2017-08-31,2017-09-02,4958.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,GTX,4821,0.028417340800663826,4.958,2.0,E,RN,CC,20170831,E/RN/CC271,35,35,support,primary,support,East Core
1W5FOS69,Cassey Cress,GTXPro,Mathtouch,Won,2017-08-31,2017-11-30,4201.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,marketing,1984.0,3027.46,9516.0,Jordan,,GTX,4821,-0.12860402406139804,4.201,91.0,E,RN,CC,20170831,E/RN/CC272,35,48,support,primary,support,East Core
GFBJXXI1,Cecily Lampkin,MGSpecial,Streethex,Lost,2017-08-31,2017-09-13,0.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,retail,1988.0,1376.8,1165.0,Belgium,,MG,55,-1.0,0.0,13.0,C,DB,CL,20170831,C/DB/CL134,35,37,primary,support,support,Central Core
2HYR0Q4Y,Corliss Cosme,MGAdvanced,Plussunin,Lost,2017-08-31,2017-11-13,0.0,2017Q3,2017.0,2017Q4,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,MG,3393,-1.0,0.0,74.0,E,CL,CC,20170831,E/CL/CC235,35,46,support,primary,support,East Core
XVM3UK16,Daniell Hammack,GTXPlusPro,Mathtouch,Lost,2017-08-31,2017-11-06,0.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,marketing,1984.0,3027.46,9516.0,Jordan,,GTX,5482,-1.0,0.0,67.0,E,RN,DH,20170831,E/RN/DH203,35,45,support,primary,support,East Core
CDAMI76Z,Darcel Schlecht,GTXPlusPro,Finhigh,Won,2017-08-31,2017-09-10,5293.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,GTX,5482,-0.034476468442174335,5.293,10.0,C,MM,DS,20170831,C/MM/DS492,35,36,primary,support,support,Central Core
6M77EGH7,Donn Cantrell,MGAdvanced,Ganjaflex,Won,2017-08-31,2017-11-26,4456.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,MG,3393,0.31329207191276165,4.456,87.0,E,RN,DC,20170831,E/RN/DC208,35,47,support,primary,support,East Core
9CLDDA0W,Hayden Neloms,GTXPlusBasic,Newex,Lost,2017-08-31,2017-11-18,0.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,services,1991.0,1012.72,3492.0,Germany,,GTX,1096,-1.0,0.0,79.0,W,CR,HN,20170831,W/CR/HN157,35,46,support,support,primary,West Core
8CQ2I2P2,Jonathan Berthelot,GTXPro,Globex Corporation,Lost,2017-08-31,2017-11-18,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,4821,-1.0,0.0,79.0,C,MM,JB,20170831,C/MM/JB222,35,46,primary,support,support,Central Core
GEFQNRF3,Jonathan Berthelot,GTXBasic,Globex Corporation,Won,2017-08-31,2017-12-20,525.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,550,-0.045454545454545414,0.525,111.0,C,MM,JB,20170831,C/MM/JB223,35,51,primary,support,support,Central Core
EDM7CEZ6,Kami Bicknell,GTXPro,Opentech,Engaging,2017-08-31,2017-12-31,,2017Q3,,,Summer Sewald,West,finance,1994.0,355.23,853.0,United States,,GTX,4821,,,122.0,W,SS,KB,20170831,W/SS/KB273,35,52,support,primary,support,East Core
XBPJ6M4K,Kary Hendrixson,GTXBasic,Finhigh,Engaging,2017-08-31,2017-12-31,,2017Q3,,,Summer Sewald,West,finance,2006.0,1102.43,1759.0,United States,,GTX,550,,,122.0,W,SS,KH,20170831,W/SS/KH335,35,52,primary,support,support,Central Core
XRZNF1LQ,Kary Hendrixson,GTXPro,,Engaging,2017-08-31,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,4821,,,122.0,W,SS,KH,20170831,W/SS/KH336,35,52,,,,Other
PCQUKUM5,Marty Freudenburg,GTXPlusPro,Dontechi,Won,2017-08-31,2017-09-16,4809.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,GTX,5482,-0.12276541408245167,4.809,16.0,C,MM,MF,20170831,C/MM/MF162,35,37,primary,support,support,Central Core
6CT660FF,Maureen Marcano,GTXPlusBasic,,Engaging,2017-08-31,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,1096,,,122.0,W,SS,MM,20170831,W/SS/MM225,35,52,,,,Other
MZ987882,Moses Frase,GTXPlusBasic,Warephase,Won,2017-08-31,2017-12-17,1374.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,services,1997.0,2041.73,5276.0,United States,Warephase,GTX,1096,0.2536496350364963,1.374,108.0,C,DB,MF,20170831,C/DB/MF193,35,50,primary,support,support,Central Core
02EC1993,Moses Frase,MGSpecial,Scottech,Won,2017-08-31,2017-11-08,57.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,marketing,2012.0,45.39,100.0,United States,Inity,MG,55,0.036363636363636376,0.057,69.0,C,DB,MF,20170831,C/DB/MF194,35,45,primary,support,support,Central Core
NUS67BOQ,Rosie Papadopoulos,GTXBasic,,Engaging,2017-08-31,2017-12-31,,2017Q3,,,Cara Losch,East,,,,,,,GTX,550,,,122.0,E,CL,RP,20170831,E/CL/RP125,35,52,,,,Other
UQCPNZO1,Versie Hillebrand,GTXBasic,Zumgoity,Won,2017-08-31,2017-09-15,552.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,medical,1984.0,441.08,1210.0,United States,,GTX,550,0.0036363636363636598,0.552,15.0,C,DB,VH,20170831,C/DB/VH239,35,37,primary,support,support,Central Core
0NP0XPLQ,Versie Hillebrand,MGSpecial,Toughzap,Won,2017-08-31,2017-09-03,59.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,retail,1995.0,332.43,799.0,United States,,MG,55,0.07272727272727275,0.059,3.0,C,DB,VH,20170831,C/DB/VH240,35,35,primary,support,support,Central Core
S2WRH3QA,Versie Hillebrand,MGAdvanced,Betatech,Won,2017-08-31,2017-09-30,4011.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,medical,1986.0,647.18,1185.0,Kenya,,MG,3393,0.18213969938107866,4.011,30.0,C,DB,VH,20170831,C/DB/VH241,35,39,primary,support,support,Central Core
RTX8ZJXT,Vicki Laflamme,GTXBasic,,Engaging,2017-08-31,2017-12-31,,2017Q3,,,Celia Rouche,West,,,,,,,GTX,550,,,122.0,W,CR,VL,20170831,W/CR/VL337,35,52,,,,Other
QJV1UWL5,Vicki Laflamme,MGSpecial,Rantouch,Won,2017-08-31,2017-12-20,54.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,telecommunications,1994.0,1188.42,3015.0,United States,,MG,55,-0.018181818181818188,0.054,111.0,W,CR,VL,20170831,W/CR/VL338,35,51,support,support,primary,West Core
GNAX12Z6,Vicki Laflamme,MGAdvanced,Green-Plus,Won,2017-08-31,2017-09-07,3337.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,services,2003.0,692.19,1922.0,United States,,MG,3393,-0.016504568228706162,3.337,7.0,W,CR,VL,20170831,W/CR/VL339,35,36,support,support,primary,West Core
62NZ0THZ,Violet Mclelland,MGSpecial,Yearin,Won,2017-08-31,2017-09-22,60.0,2017Q3,2017.0,2017Q3,Cara Losch,East,retail,2005.0,2261.05,3851.0,United States,,MG,55,0.09090909090909083,0.06,22.0,E,CL,VM,20170831,E/CL/VM201,35,38,support,primary,support,East Core
6C6Z3HRA,Zane Levy,GTXBasic,,Engaging,2017-08-31,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,550,,,122.0,W,SS,ZL,20170831,W/SS/ZL255,35,52,,,,Other
PSKWV2JJ,Zane Levy,GTXPlusBasic,Blackzim,Won,2017-08-31,2017-11-19,1011.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,GTX,1096,-0.07755474452554745,1.011,80.0,W,SS,ZL,20170831,W/SS/ZL256,35,46,support,support,primary,West Core
05HLE3JL,Anna Snelling,GTXBasic,Stanredtax,Won,2017-09-01,2017-12-03,514.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,finance,1987.0,1698.2,3798.0,United States,,GTX,550,-0.06545454545454543,0.514,93.0,C,DB,AS,20170901,C/DB/AS313,35,48,primary,support,support,Central Core
CAF97SA2,Anna Snelling,GTXPlusBasic,Streethex,Won,2017-09-01,2017-11-13,1060.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,retail,1988.0,1376.8,1165.0,Belgium,,GTX,1096,-0.03284671532846717,1.06,73.0,C,DB,AS,20170901,C/DB/AS314,35,46,primary,support,support,Central Core
AAFPTXEB,Anna Snelling,MGSpecial,Treequote,Won,2017-09-01,2017-11-08,58.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,55,0.05454545454545445,0.058,68.0,C,DB,AS,20170901,C/DB/AS315,35,45,primary,support,support,Central Core
102XKYAC,Cassey Cress,GTXPro,Zotware,Engaging,2017-09-01,2017-12-31,,2017Q3,,,Rocco Neubert,East,software,1979.0,4478.47,13809.0,United States,,GTX,4821,,,121.0,E,RN,CC,20170901,E/RN/CC273,35,52,support,primary,support,East Core
D74OAJB4,Cecily Lampkin,MGAdvanced,Isdom,Lost,2017-09-01,2017-12-01,0.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,MG,3393,-1.0,0.0,91.0,C,DB,CL,20170901,C/DB/CL135,35,48,primary,support,support,Central Core
A5SCVK7E,Corliss Cosme,GTXPlusPro,Goodsilron,Engaging,2017-09-01,2017-12-31,,2017Q3,,,Cara Losch,East,marketing,2000.0,2952.73,5107.0,United States,,GTX,5482,,,121.0,E,CL,CC,20170901,E/CL/CC236,35,52,support,support,primary,West Core
CQDL6WZX,Darcel Schlecht,GTXPro,Isdom,Lost,2017-09-01,2017-09-17,0.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,medical,2002.0,3178.24,4540.0,United States,,GTX,4821,-1.0,0.0,16.0,C,MM,DS,20170901,C/MM/DS493,35,37,primary,support,support,Central Core
VAV3N62C,Darcel Schlecht,GTXPro,Cancity,Won,2017-09-01,2017-09-12,4375.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,GTX,4821,-0.09251192698610244,4.375,11.0,C,MM,DS,20170901,C/MM/DS494,35,37,primary,support,support,Central Core
OK7R7I2A,Darcel Schlecht,GTXPro,Rundofase,Won,2017-09-01,2017-12-04,4819.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,technolgy,1983.0,1008.06,1238.0,United States,,GTX,4821,-0.00041485169052069004,4.819,94.0,C,MM,DS,20170901,C/MM/DS495,35,49,primary,support,support,Central Core
ASZNII2J,Elease Gluck,MGSpecial,,Engaging,2017-09-01,2017-12-31,,2017Q3,,,Celia Rouche,West,,,,,,,MG,55,,,121.0,W,CR,EG,20170901,W/CR/EG137,35,52,,,,Other
IOMVIZR8,Gladys Colclough,GTXPro,Stanredtax,Won,2017-09-01,2017-11-04,5729.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,finance,1987.0,1698.2,3798.0,United States,,GTX,4821,0.18834266749636996,5.729,64.0,C,MM,GC,20170901,C/MM/GC198,35,44,primary,support,support,Central Core
BTT2TM8O,Gladys Colclough,MGAdvanced,Warephase,Won,2017-09-01,2017-11-06,3447.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,services,1997.0,2041.73,5276.0,United States,Warephase,MG,3393,0.01591511936339529,3.447,66.0,C,MM,GC,20170901,C/MM/GC199,35,45,primary,support,support,Central Core
KAGK2GQJ,James Ascencio,GTXPlusPro,,Engaging,2017-09-01,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,5482,,,121.0,W,SS,JA,20170901,W/SS/JA197,35,52,,,,Other
FYNL84HO,James Ascencio,GTXPlusPro,Doncon,Won,2017-09-01,2017-11-13,6101.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,technolgy,2010.0,587.72,1501.0,United States,,GTX,5482,0.11291499452754472,6.101,73.0,W,SS,JA,20170901,W/SS/JA198,35,46,support,support,primary,West Core
ZBB9CDO4,Kami Bicknell,GTXPlusBasic,J-Texon,Won,2017-09-01,2017-09-18,1088.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,retail,1989.0,1388.67,3583.0,United States,,GTX,1096,-0.007299270072992692,1.088,17.0,W,SS,KB,20170901,W/SS/KB274,35,38,support,support,primary,West Core
IV5UVG0R,Kami Bicknell,GTXPlusPro,Sunnamplex,Won,2017-09-01,2017-09-17,5431.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,GTX,5482,-0.009303174024078764,5.431,16.0,W,SS,KB,20170901,W/SS/KB275,35,37,support,support,primary,West Core
TDHFX8SC,Kami Bicknell,MGSpecial,Hottechi,Won,2017-09-01,2017-12-13,50.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,technolgy,1997.0,8170.38,16499.0,Korea,,MG,55,-0.09090909090909094,0.05,103.0,W,SS,KB,20170901,W/SS/KB276,35,50,split2,support,split2,Central-West Core
7OXU784Y,Kami Bicknell,MGSpecial,Konex,Won,2017-09-01,2017-11-25,62.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,technolgy,1980.0,7708.38,13756.0,United States,,MG,55,0.1272727272727272,0.062,85.0,W,SS,KB,20170901,W/SS/KB277,35,47,support,split2,split2,East-West Split
MA6F51AR,Kary Hendrixson,MGSpecial,Zoomit,Won,2017-09-01,2017-11-29,57.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,entertainment,1992.0,324.19,978.0,United States,,MG,55,0.036363636363636376,0.057,89.0,W,SS,KH,20170901,W/SS/KH337,35,48,support,support,primary,West Core
WDT43Q6O,Niesha Huffines,GTXPlusBasic,Zumgoity,Won,2017-09-01,2017-09-14,1098.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,medical,1984.0,441.08,1210.0,United States,,GTX,1096,0.0018248175182482562,1.098,13.0,C,MM,NH,20170901,C/MM/NH166,35,37,primary,support,support,Central Core
XKYHE3OH,Rosie Papadopoulos,GTXPlusBasic,Umbrella Corporation,Won,2017-09-01,2017-11-16,975.0,2017Q3,2017.0,2017Q4,Cara Losch,East,finance,1998.0,2022.14,5113.0,United States,,GTX,1096,-0.11040145985401462,0.975,76.0,E,CL,RP,20170901,E/CL/RP126,35,46,support,primary,support,East Core
R65NL57V,Rosie Papadopoulos,MGSpecial,Plussunin,Won,2017-09-01,2017-11-05,56.0,2017Q3,2017.0,2017Q4,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,MG,55,0.018181818181818077,0.056,65.0,E,CL,RP,20170901,E/CL/RP127,35,44,support,primary,support,East Core
AKBRVLRZ,Versie Hillebrand,MGSpecial,Globex Corporation,Won,2017-09-01,2017-09-14,63.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,technolgy,2000.0,1223.72,2497.0,Norway,,MG,55,0.1454545454545455,0.063,13.0,C,DB,VH,20170901,C/DB/VH242,35,37,primary,support,support,Central Core
8FZ7CWPP,Versie Hillebrand,MGSpecial,Isdom,Won,2017-09-01,2017-09-11,61.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,MG,55,0.10909090909090913,0.061,10.0,C,DB,VH,20170901,C/DB/VH243,35,37,primary,support,support,Central Core
EQPGDVWK,Zane Levy,GTXBasic,Labdrill,Won,2017-09-01,2017-12-03,614.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,medical,1985.0,2741.37,9226.0,United States,,GTX,550,0.11636363636363645,0.614,93.0,W,SS,ZL,20170901,W/SS/ZL257,35,48,support,support,primary,West Core
I819UEG6,Anna Snelling,MGSpecial,Gogozoom,Lost,2017-09-02,2017-11-04,0.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55,-1.0,0.0,63.0,C,DB,AS,20170902,C/DB/AS316,35,44,primary,support,support,Central Core
TXZTEEUJ,Darcel Schlecht,GTXPro,Betatech,Lost,2017-09-02,2017-12-13,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,GTX,4821,-1.0,0.0,102.0,C,MM,DS,20170902,C/MM/DS496,35,50,primary,support,support,Central Core
6OD1J7MW,Elease Gluck,GTXPlusPro,Plexzap,Engaging,2017-09-02,2017-12-31,,2017Q3,,,Celia Rouche,West,retail,2001.0,2437.85,4874.0,United States,,GTX,5482,,,120.0,W,CR,EG,20170902,W/CR/EG138,35,52,support,support,primary,West Core
XO8TRDKK,Garret Kinder,MGSpecial,Acme Corporation,Won,2017-09-02,2017-09-17,57.0,2017Q3,2017.0,2017Q3,Cara Losch,East,technolgy,1996.0,1100.04,2822.0,United States,Acme Corporation,MG,55,0.036363636363636376,0.057,15.0,E,CL,GK,20170902,E/CL/GK92,35,37,support,primary,support,East Core
74YNCNQM,Gladys Colclough,MGSpecial,Domzoom,Won,2017-09-02,2017-12-04,58.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,entertainment,1998.0,217.87,551.0,United States,,MG,55,0.05454545454545445,0.058,93.0,C,MM,GC,20170902,C/MM/GC200,35,49,primary,support,support,Central Core
I5QVV9C5,Hayden Neloms,GTXPlusBasic,Hatfan,Lost,2017-09-02,2017-12-20,0.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,services,1982.0,792.46,1299.0,United States,,GTX,1096,-1.0,0.0,109.0,W,CR,HN,20170902,W/CR/HN158,35,51,support,support,primary,West Core
SS0ZF7SG,Hayden Neloms,MGAdvanced,Goodsilron,Won,2017-09-02,2017-12-15,3482.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,marketing,2000.0,2952.73,5107.0,United States,,MG,3393,0.026230474506336643,3.482,104.0,W,CR,HN,20170902,W/CR/HN159,35,50,support,support,primary,West Core
2GRNCODO,James Ascencio,GTXPlusPro,Hatfan,Lost,2017-09-02,2017-11-05,0.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,services,1982.0,792.46,1299.0,United States,,GTX,5482,-1.0,0.0,64.0,W,SS,JA,20170902,W/SS/JA199,35,44,support,support,primary,West Core
2UNAJCGN,James Ascencio,GTXPlusPro,Singletechno,Lost,2017-09-02,2017-11-11,0.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,GTX,5482,-1.0,0.0,70.0,W,SS,JA,20170902,W/SS/JA200,35,45,support,support,primary,West Core
ZP5Q4YUJ,James Ascencio,GTXBasic,Plusstrip,Won,2017-09-02,2017-11-24,529.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,entertainment,2002.0,349.81,315.0,United States,,GTX,550,-0.038181818181818206,0.529,83.0,W,SS,JA,20170902,W/SS/JA201,35,47,support,support,primary,West Core
7XL4JYSB,Kary Hendrixson,MGAdvanced,Blackzim,Lost,2017-09-02,2017-11-24,0.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,MG,3393,-1.0,0.0,83.0,W,SS,KH,20170902,W/SS/KH338,35,47,support,support,primary,West Core
HEZ8H6MK,Kary Hendrixson,GTXBasic,Plusstrip,Won,2017-09-02,2017-11-08,505.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,entertainment,2002.0,349.81,315.0,United States,,GTX,550,-0.08181818181818179,0.505,67.0,W,SS,KH,20170902,W/SS/KH339,35,45,support,support,primary,West Core
50AWO49B,Markita Hansen,GTXBasic,Sonron,Won,2017-09-02,2017-12-27,456.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,telecommunications,1999.0,1699.85,5108.0,United States,Sonron,GTX,550,-0.1709090909090909,0.456,116.0,W,CR,MH,20170902,W/CR/MH236,35,52,support,support,primary,West Core
CID4Y877,Marty Freudenburg,GTXPlusBasic,Bioholding,Lost,2017-09-02,2017-12-13,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,medical,2012.0,587.34,1356.0,Philipines,,GTX,1096,-1.0,0.0,102.0,C,MM,MF,20170902,C/MM/MF163,35,50,primary,support,support,Central Core
